id,opened,closed,updated,status,resp_agcy,category,req_type,req_details,address,district,neighborhood,point,source,media_url
4704418,4/28/15 21:56,,4/29/15 9:23,Open,RPD Park Service Area 1 Queue,Rec and Park Requests,Park - UrbanForestry,Other,"Collins P. Huntington Park, , SAN FRANCISCO, CA, 94108",3,Nob Hill,"(37.792165658, -122.4121535)",Open311,
4704376,4/28/15 20:57,,4/28/15 20:57,Open,DPT Color Curb Queue,Color Curb,Red Color Curb Request for,Red Color Curb Request for,"2029 BEACH ST, SAN FRANCISCO, CA, 94123",2,Marina,"(37.803724157158, -122.442459554011)",Web Self Service,
4704373,4/28/15 20:48,,4/28/15 20:48,Open,DPW Ops Queue,Street and Sidewalk Cleaning,Hazardous Materials,Human Waste,Intersection of 5TH ST and BRANNAN ST,6,South of Market,"(37.7765682569267, -122.398755469561)",Open311,
4704356,4/28/15 20:10,,4/29/15 8:41,Open,DPW Ops Queue,Blocked Street or SideWalk,Blocked_Sidewalk,Residential_totter blocking sidewalk,"1800 MARKET ST, SAN FRANCISCO, CA, 94102",5,Mission,"(37.771917742284, -122.423430808419)",Open311,http://mobile311.sfgov.org/media/san_francisco/report/photos/55404b91df86b54c0783f025/154791.jpg
4704317,4/28/15 19:44,,4/28/15 19:44,Open,SFMTA - Bicycle Parking Queue,Damaged Property,Damaged Bike_Rack,Bike_Rack,Intersection of GRANT AVE and MARKET ST,6,Financial District,"(37.786730635816, -122.404583359715)",Open311,http://mobile311.sfgov.org/media/san_francisco/report/photos/55404585df86b54c0783eff9/photo_20150428_194514.jpg
4704279,4/28/15 19:21,,4/28/15 19:21,Open,DPW Ops Queue,Street and Sidewalk Cleaning,General Cleaning,Other Loose Garbage,"700 MASON ST, SAN FRANCISCO, CA, 94108",3,Nob Hill,"(37.790119633296, -122.410311390401)",Open311,http://mobile311.sfgov.org/media/san_francisco/report/photos/5540402edf86b54c0783efb6/report.jpg
4704276,4/28/15 19:20,,4/29/15 6:44,Open,SFMTA - Temporary Sign Request Queue,Temporary Sign Request,Temporary Sign Request for Moving_residential_property,40 ft zone requested from 05/30/2015 to 05/30/2015,"1357 CLAY ST, SAN FRANCISCO, CA, 94109",3,Nob Hill,"(37.793008189611, -122.415386263191)",Voice In,
4704265,4/28/15 19:16,,4/28/15 19:16,Open,SFMTA - Bicycle Parking Queue,Damaged Property,Damaged Bike_Rack,Bike_Rack,"334 MASON ST, SAN FRANCISCO, CA, 94102",3,Downtown/Civic Center,"(37.786756407644, -122.409635796465)",Open311,http://mobile311.sfgov.org/media/san_francisco/report/photos/55403eeddf86b54c0783efa0/photo_20150428_191714.jpg
4704263,4/28/15 19:15,,4/28/15 19:15,Open,DPW Ops Queue,Street and Sidewalk Cleaning,General Cleaning,Other Loose Garbage,Intersection of 47TH AVE and IRVING ST,4,Outer Sunset,"(37.7622376267166, -122.507130061922)",Open311,
4704237,4/28/15 19:07,,4/29/15 5:32,Open,DPW Ops Queue,Graffiti Public Property,Not_Offensive Graffiti on Public Property,Signal_box - Not_Offensive,Intersection of CALIFORNIA ST and FRONT ST,3,Financial District,"(37.793359078261, -122.398781559151)",Voice In,
4704235,4/28/15 19:05,,4/28/15 19:05,Open,DPW Ops Queue,Street and Sidewalk Cleaning,General Cleaning,Other Loose Garbage,"1608 HARRISON ST, SAN FRANCISCO, CA, 94103",6,South of Market,"(37.769777879445, -122.413545210459)",Open311,http://mobile311.sfgov.org/media/san_francisco/report/photos/55403c7adf86b54c0783ef62/report.jpg
4704229,4/28/15 19:03,,4/29/15 5:22,Open,DPW Ops Queue,Graffiti Public Property,Not_Offensive Graffiti on Public Property,Pole - Not_Offensive,"195 GERMANIA ST, SAN FRANCISCO, CA, 94117",5,Western Addition,"(37.770459477968, -122.431699224)",Open311,http://mobile311.sfgov.org/media/san_francisco/report/photos/55403bf7df86b54c0783ef4c/report.jpg
4704224,4/28/15 19:02,,4/28/15 19:02,Open,DPW Ops Queue,Street and Sidewalk Cleaning,General Cleaning,Other Loose Garbage,"1617 HARRISON ST, SAN FRANCISCO, CA, 94103",6,South of Market,"(37.769848211461, -122.413006671123)",Open311,http://mobile311.sfgov.org/media/san_francisco/report/photos/55403bbcdf86b54c0783ef42/report.jpg
4704215,4/28/15 18:58,,4/29/15 13:38,Open,DPW BSM Queue,Street Defects,Pavement_Defect,Pavement_Defect,"401 OFARRELL ST, SAN FRANCISCO, CA, 94102",6,Downtown/Civic Center,"(37.785769131, -122.411531923)",Open311,http://mobile311.sfgov.org/media/san_francisco/report/photos/55403ac4df86b54c0783ef10/photo_20150428_185921.jpg
4704201,4/28/15 18:50,,4/30/15 7:15,Open,DPT Paint Shop Queue,Street Defects,Pavement_Defect,Pavement_Defect,"420 TAYLOR ST, SAN FRANCISCO, CA, 94102",3,Downtown/Civic Center,"(37.786304570281, -122.411228149237)",Open311,http://mobile311.sfgov.org/media/san_francisco/report/photos/554038c1df86b54c0783ef06/photo_20150428_185053.jpg
4704146,4/28/15 18:25,,5/5/15 12:00,Open,DPW BSM Queue,Illegal Postings,Illegal Postings - Affixed_Improperly,,Intersection of DIVISADERO ST and GEARY BLVD,5,Western Addition,"(37.7833085274015, -122.439480419094)",Open311,
4704144,4/28/15 18:24,,5/5/15 12:00,Open,DPW BSM Queue,Illegal Postings,Illegal Postings - Affixed_Improperly,,"2705 GEARY BLVD, SAN FRANCISCO, CA, 94118",1,Western Addition,"(37.782292425674, -122.447368227881)",Open311,
4704136,4/28/15 18:22,,5/6/15 12:00,Open,DPW BSM Queue,Illegal Postings,Illegal Postings - Posted_on_Traffic_Light,,Intersection of FULTON ST and MASONIC AVE,5,Haight Ashbury,"(37.7758016091424, -122.446470949368)",Open311,
4704134,4/28/15 18:21,,5/6/15 12:00,Open,DPW BSM Queue,Illegal Postings,Illegal Postings - Posted_on_Traffic_Light,,Intersection of HAYES ST and MASONIC AVE,5,Haight Ashbury,"(37.7739352836873, -122.44609189298)",Open311,
4704129,4/28/15 18:20,,4/28/15 18:20,Open,DPW BSM Queue,Blocked Street or SideWalk,Blocked_Parking_Space_or_Strip,Dumpster blocking parking space,"120 RETIRO WAY, SAN FRANCISCO, CA, 94123",2,Marina,"(37.805536946603, -122.437925077345)",Web Self Service,
4704123,4/28/15 18:17,,4/29/15 5:32,Open,DPW Ops Queue,Graffiti Public Property,Not_Offensive Graffiti on Public Property,Signal_box - Not_Offensive,"1 SUTTER ST, SAN FRANCISCO, CA, 94104",3,Financial District,"(37.790032063862, -122.400766415694)",Voice In,
4704114,4/28/15 18:13,,4/28/15 18:13,Open,DPT Color Curb Queue,Color Curb,Red Color Curb Request for,Red Color Curb Request for,"1131 MONTGOMERY ST, SAN FRANCISCO, CA, 94133",3,North Beach,"(37.799590384889, -122.404264270624)",Web Self Service,
4704091,4/28/15 18:07,,5/8/15 14:11,Open,311 Service Request Queue - Hold,Sign Repair,Sign - Defaced,Other - Defaced; support - OK,Intersection of HILLSIDE LN and,8,Bernal Heights,"(37.732281779, -122.433929455)",Open311,
4704071,4/28/15 18:01,,4/28/15 18:03,Open,DPW Ops Queue,Street and Sidewalk Cleaning,General Cleaning,Other Loose Garbage,"3224 BUCHANAN ST, SAN FRANCISCO, CA, 94123",2,Marina,"(37.799851920908, -122.432480673949)",Voice In,
4704065,4/28/15 18:00,,5/5/15 12:00,Open,DPW BSM Queue,Illegal Postings,Illegal Postings - Affixed_Improperly,,Intersection of BUCHANAN ST and HERMANN ST,8,Western Addition,"(37.7706600782474, -122.426780637819)",Open311,
4704057,4/28/15 17:58,,5/5/15 12:00,Open,DPW BSM Queue,Illegal Postings,Illegal Postings - Affixed_Improperly,,"124 HERMANN ST, SAN FRANCISCO, CA, 94102",5,Western Addition,"(37.770716113, -122.427218458)",Open311,
4704055,4/28/15 17:57,,4/28/15 18:01,Open,DPW Ops Queue,Street and Sidewalk Cleaning,General Cleaning,Other Loose Garbage,"3224 BUCHANAN ST, SAN FRANCISCO, CA, 94123",2,Marina,"(37.799851920908, -122.432480673949)",Voice In,
4704053,4/28/15 17:57,,4/29/15 5:49,Open,311 SSP Inbound QA Queue,Street and Sidewalk Cleaning,Transit_shelter_platform,Transit_shelter_platform,Intersection of HILLSIDE LN and,8,Bernal Heights,"(37.732281779, -122.433929455)",Open311,http://mobile311.sfgov.org/media/san_francisco/report/photos/55402c7adf86b54c0783ed9e/report.jpg
4704052,4/28/15 17:57,,4/28/15 17:57,Open,DPW BSM Queue,Illegal Postings,Illegal Postings - Affixed_Improperly,,Intersection of DUBOCE AVE and STEINER ST,8,Castro/Upper Market,"(37.7693071164537, -122.431570407362)",Open311,
4704046,4/28/15 17:56,,4/28/15 17:56,Open,DPW BSM Queue,Illegal Postings,Illegal Postings - Affixed_Improperly,,"155 HERMANN ST, SAN FRANCISCO, CA, 94102",8,Western Addition,"(37.770437165516, -122.427663066182)",Open311,
4704035,4/28/15 17:52,,4/28/15 17:52,Open,DPW Ops Queue,Tree Maintenance,Trees - Tree_Other,Other,"22 LOPEZ AVE, SAN FRANCISCO, CA, 94116",7,West of Twin Peaks,"(37.7482850689, -122.463042802865)",Integrated Agency,
4704017,4/28/15 17:45,,4/28/15 17:45,Open,DPW Ops Queue,Street and Sidewalk Cleaning,General Cleaning,Other Loose Garbage,"698 BUSH ST, SAN FRANCISCO, CA, 94108",3,Chinatown,"(37.79029423249, -122.408556092002)",Open311,
4704012,4/28/15 17:42,,4/29/15 12:00,Open,DPW BSM Queue,Graffiti Public Property,Not_Offensive Graffiti on Public Property,News_rack - Not_Offensive,"2190 MISSION ST, SAN FRANCISCO, CA, 94110",9,Mission,"(37.761988459413, -122.41965970577)",Open311,http://mobile311.sfgov.org/media/san_francisco/report/photos/554028f9df86b54c0783ed34/photo_20150428_174146.jpg
4704007,4/28/15 17:40,,4/28/15 18:29,Open,DPW Ops Queue,Street and Sidewalk Cleaning,Hazardous Materials,Human Waste,Intersection of HOTALING PL and JACKSON ST,3,Financial District,"(37.796490333286, -122.402918013621)",Open311,http://mobile311.sfgov.org/media/san_francisco/report/photos/55402860df86b54c0783ed20/photo_20150428_173743.jpg
4703996,4/28/15 17:37,,4/28/15 17:38,Open,DPW Ops Queue,Street and Sidewalk Cleaning,General Cleaning,Other Loose Garbage,"5014 ANZA ST, SAN FRANCISCO, CA, 94121",1,Outer Richmond,"(37.777492130833, -122.502098202577)",Voice In,
4703977,4/28/15 17:31,,4/29/15 9:17,Open,RPD Park Service Area 3 Queue,Rec and Park Requests,Park - Park_Patrol,Other,"Silver Terrace Playground, , SAN FRANCISCO, CA, 94124",10,Bayview,"(37.732859084, -122.4031497)",Voice In,
4703963,4/28/15 17:26,,4/28/15 18:55,Open,RPD Park Service Area 1 Queue,Rec and Park Requests,Park - Neighborhood_Services_Area,Trash_Dumping,"Julius Kahn Playground, , SAN FRANCISCO, CA, 94129",2,Presidio,"(37.791313045, -122.4539735)",Voice In,
4703949,4/28/15 17:19,,4/28/15 17:19,Open,DPT Color Curb Queue,Color Curb,Red Color Curb Request for,Red Color Curb Request for,"65 NORFOLK ST, SAN FRANCISCO, CA, 94103",6,South of Market,"(37.770844339346, -122.413443365528)",Web Self Service,
4703943,4/28/15 17:18,,4/28/15 17:18,Open,DPW Ops Queue,Street and Sidewalk Cleaning,General Cleaning,Other Loose Garbage,"10 UNITED NATIONS PLZ, SAN FRANCISCO, CA, 94102",6,Downtown/Civic Center,"(37.779930824656, -122.414315186173)",Open311,http://mobile311.sfgov.org/media/san_francisco/report/photos/55402363df86b54c0783ecaa/photo_20150428_171712.jpg
4703937,4/28/15 17:15,,4/29/15 9:56,Open,DPT SignShop Survey Tech - Patrick O'Malley Daly Queue,Sign Repair,Sign - Missing,Other_Parking_Type - Missing; support - Bent,"735 MONTGOMERY ST, SAN FRANCISCO, CA, 94111",3,Financial District,"(37.79624888436, -122.403590732721)",Voice In,
4703925,4/28/15 17:11,,4/29/15 19:08,Open,DPW - Bureau of Street Use and Mapping - G,General Requests,dpw - bsm - complaint,dpw - bsm - complaint,"4184 25TH ST, SAN FRANCISCO, CA, 94114",8,Noe Valley,"(37.749849758177, -122.433573951552)",Voice In,
4703924,4/28/15 17:11,,4/28/15 17:11,Open,DPW Ops Queue,Graffiti Private Property,Not_Offensive Graffiti on Private Property,Building_commercial - Not_Offensive,"802 MONTGOMERY ST, SAN FRANCISCO, CA, 94133",3,Financial District,"(37.796592056676, -122.403320437249)",Voice In,
4703899,4/28/15 17:01,,4/28/15 17:01,Open,DPW BSM Queue,Sidewalk or Curb,Sidewalk_Defect,Collapsed_sidewalk,Intersection of LYON ST and MCALLISTER ST,5,Western Addition,"(37.7771644118218, -122.443320999822)",Open311,http://mobile311.sfgov.org/media/san_francisco/report/photos/55401f46df86b54c0783ec3c/154761.jpg
4703890,4/28/15 16:59,,4/29/15 5:50,Open,311 SSP Inbound QA Queue,Street and Sidewalk Cleaning,General Cleaning,Other Loose Garbage,"194 ALBION ST, SAN FRANCISCO, CA, 94110",8,Mission,"(37.763428745392, -122.422876085459)",Open311,http://mobile311.sfgov.org/media/san_francisco/report/photos/55401ee5df86b54c0783ec30/photo_20150428_165913.jpg
4703860,4/28/15 16:47,,4/28/15 16:48,Open,DPW Ops Queue,Street and Sidewalk Cleaning,Hazardous Materials,Needles,"10 ADA CT, SAN FRANCISCO, CA, 94109",6,Downtown/Civic Center,"(37.785890014152, -122.415678886977)",Voice In,
4703856,4/28/15 16:46,,4/29/15 8:42,Open,SFMTA - G,Blocked Street or SideWalk,Blocked_Parking_Space_or_Strip,Construction_equipment blocking parking space,"10 HILL ST, SAN FRANCISCO, CA, 94110",8,Mission,"(37.756316745, -122.421547947)",Open311,
4703852,4/28/15 16:45,,4/28/15 16:46,Open,DPW Ops Queue,Street and Sidewalk Cleaning,General Cleaning,Other Loose Garbage,"10 ADA CT, SAN FRANCISCO, CA, 94109",6,Downtown/Civic Center,"(37.785890014152, -122.415678886977)",Voice In,
4703841,4/28/15 16:41,,4/28/15 16:44,Open,DPW Ops Queue,Street and Sidewalk Cleaning,Hazardous Materials,Human Waste,"10 ADA CT, SAN FRANCISCO, CA, 94109",6,Downtown/Civic Center,"(37.785890014152, -122.415678886977)",Voice In,
4703814,4/28/15 16:33,,4/28/15 16:33,Open,DPT Color Curb Queue,Color Curb,Red Color Curb Request for,Red Color Curb Request for,"1700 VALLEJO ST, SAN FRANCISCO, CA, 94123",2,Pacific Heights,"(37.796591363426, -122.425585911211)",Web Self Service,
4703798,4/28/15 16:27,,4/28/15 17:08,Open,DPW BSM Queue,General Requests,dpw - buf - customer_callback,dpw - buf - customer_callback,Intersection of BELLAIR PL and PFEIFFER ST,3,North Beach,"(37.8047084808902, -122.409444477293)",Voice In,
4703790,4/28/15 16:25,,4/28/15 16:28,Open,DPW Ops Queue,Street and Sidewalk Cleaning,General Cleaning,Other Loose Garbage,Intersection of CIRCULAR AVE and STAPLES AVE,7,Outer Mission,"(37.7291016189954, -122.442595465728)",Voice In,
4703747,4/28/15 16:09,,5/13/15 10:08,Open,SFMTA - Temporary Sign Request Payment Received Queue,Temporary Sign Request,Temporary Sign Request for Corporate_Events,80 ft zone requested from 05/20/2015 to 05/20/2015,"777 VALENCIA ST, SAN FRANCISCO, CA, 94110",9,Mission,"(37.760563097709, -122.421288241163)",Voice In,
4703732,4/28/15 16:06,,4/29/15 9:32,Open,SFMTA - Temporary Sign Request Payment Received Queue,Temporary Sign Request,Temporary Sign Request for Corporate_Events,80 ft zone requested from 05/06/2015 to 05/06/2015,"777 VALENCIA ST, SAN FRANCISCO, CA, 94110",9,Mission,"(37.760563097709, -122.421288241163)",Voice In,
4703709,4/28/15 15:58,,5/11/15 7:47,Open,DPW BUF Queue,Tree Maintenance,Trees - Damaged_Tree,Hanging_limb,"945 PERSIA AVE, SAN FRANCISCO, CA, 94112",11,Excelsior,"(37.719469411038, -122.428059497011)",Voice In,
4703616,4/28/15 15:32,,4/28/15 15:37,Open,RPD Park Service Area 2 Queue,Rec and Park Requests,Park - Neighborhood_Services_Area,Irrigation,"Franklin Square, , SAN FRANCISCO, CA, 94110",6,Mission,"(37.765015077, -122.4093144)",Web Self Service,
4703600,4/28/15 15:28,,4/28/15 15:28,Open,DPW Ops Queue,Graffiti Private Property,Not_Offensive Graffiti on Private Property,Building_other - Not_Offensive,"201 PAUL AVE, SAN FRANCISCO, CA, 94124",10,Bayview,"(37.722789621822, -122.397805448298)",Integrated Agency,
4703552,4/28/15 15:15,,4/28/15 15:38,Open,DPW BSM Queue,General Requests,dpw - buf - complaint,dpw - buf - complaint,"580 HAYES ST, SAN FRANCISCO, CA, 94102",5,Western Addition,"(37.77660867909, -122.425990215855)",Web Self Service,
4703427,4/28/15 14:49,,4/28/15 14:49,Open,DPW Ops Queue,Graffiti Private Property,Not_Offensive Graffiti on Private Property,Building_residential - Not_Offensive,Intersection of 15TH ST and SHOTWELL ST,9,Mission,"(37.7668713217817, -122.416548520311)",Web Self Service,
4703381,4/28/15 14:41,,4/28/15 15:26,Open,PUC Streetlights Queue,Streetlights,Streetlight - Other_Request_New_Streetlight,Other_Request_New_Streetlight on Concrete Pole,Intersection of PORTOLA DR and SAN LORENZO WAY,7,West of Twin Peaks,"(37.7399207901138, -122.464051628368)",Voice In,
4703369,4/28/15 14:39,,4/29/15 5:29,Open,DPW Ops Queue,Graffiti Public Property,Not_Offensive Graffiti on Public Property,Signal_box - Not_Offensive,"1309 MARKET ST, SAN FRANCISCO, CA, 94103",6,South of Market,"(37.777328062693, -122.416322756769)",Open311,http://mobile311.sfgov.org/media/san_francisco/report/photos/553ffe03df86b54c0783eafb/photo_20150428_143703.jpg
4703345,4/28/15 14:34,,4/28/15 14:34,Open,DPW BSM Queue,Street Defects,Manhole_Cover_Off,Manhole_Cover_Off,Intersection of 7TH ST and CHARLES J BRENHAM PL,6,Downtown/Civic Center,"(37.7804786084846, -122.41251224905)",Open311,http://mobile311.sfgov.org/media/san_francisco/report/photos/553ffcc8df86b54c0783ead7/photo_20150428_143326.jpg
4703310,4/28/15 14:25,,4/28/15 14:25,Open,DPW Ops Queue,Graffiti Private Property,Not_Offensive Graffiti on Private Property,Building_other - Not_Offensive,"1300 EGBERT AVE, SAN FRANCISCO, CA, 94124",10,Bayview,"(37.721810139613, -122.390847824226)",Integrated Agency,
4703308,4/28/15 14:25,,4/28/15 14:25,Open,DPW Ops Queue,Graffiti Private Property,Not_Offensive Graffiti on Private Property,Building_other - Not_Offensive,"261 OCTAVIA ST, SAN FRANCISCO, CA, 94102",5,Western Addition,"(37.774449617805, -122.424274399565)",Integrated Agency,
4703293,4/28/15 14:21,,4/28/15 14:27,Open,DPT - Color Curb - G,General Requests,mta - color_curb - customer_callback,mta - color_curb - customer_callback,"222 DORE ST, SAN FRANCISCO, CA, 94103",6,South of Market,"(37.771633081472, -122.410304256269)",Voice In,
4703291,4/28/15 14:21,,4/28/15 14:21,Open,DPT Color Curb Queue,Color Curb,Red Color Curb Request for,Red Color Curb Request for,"3235 GOUGH ST, SAN FRANCISCO, CA, 94123",2,Marina,"(37.803241478064, -122.428439874784)",Web Self Service,
4703273,4/28/15 14:17,,4/29/15 12:27,Open,DPW Ops Queue,Graffiti Public Property,Not_Offensive Graffiti on Public Property,City_receptacle - Not_Offensive,Intersection of FULTON ST and HYDE ST,6,Downtown/Civic Center,"(37.7797884435851, -122.415126835192)",Voice In,http://mobile311.sfgov.org/media/san_francisco/report/photos/553fd572df86559e1e6935fa/photo_20150428_114543.jpg
4703271,4/28/15 14:15,,5/11/15 10:47,Open,SFMTA - Temporary Sign Request Payment Received Queue,Temporary Sign Request,Temporary Sign Request for Corporate_Events,80 ft zone requested from 05/16/2015 to 05/17/2015,"511 HARRISON ST, SAN FRANCISCO, CA, 94105",6,South of Market,"(37.785656863247, -122.393196501788)",Voice In,
4703247,4/28/15 14:09,,5/7/15 12:00,Open,DPW BSM Queue,Sidewalk or Curb,Curb_or_Curb_Ramp_Defect,Curb_or_Curb_Ramp_Defect,"2931 MARKET ST, SAN FRANCISCO, CA, 94114",8,Castro/Upper Market,"(37.760999295943, -122.44048805849)",Open311,http://mobile311.sfgov.org/media/san_francisco/report/photos/553ff6e7df86b54c0783ea53/report.jpg
4703225,4/28/15 14:02,,4/28/15 14:40,Open,DPW BUF Queue,Tree Maintenance,Trees - Landscaping,Weeding,Intersection of BURNETT AVE and HOPKINS AVE,8,Twin Peaks,"(37.753136371532, -122.444639606084)",Web Self Service,
4703138,4/28/15 13:39,,4/28/15 14:25,Open,DPW BUF Queue,Tree Maintenance,Trees - Overgrown_Tree,Pruning_request,Intersection of CASHMERE ST and DUKES CT,10,Bayview,"(37.7367197853354, -122.386569962485)",Open311,
4703092,4/28/15 13:29,,4/28/15 17:12,Open,Recology_Abandoned,Street and Sidewalk Cleaning,Bulky Items,Furniture,"2854 SAN BRUNO AVE, SAN FRANCISCO, CA, 94134",9,Excelsior,"(37.725707186433, -122.40293910533)",Voice In,
4703087,4/28/15 13:27,,4/28/15 13:28,Open,DPW BSM Queue,Blocked Street or SideWalk,Blocked_Sidewalk,Tree_shrub_bush_privately_maintained blocking sidewalk,"101 ANDERSON ST, SAN FRANCISCO, CA, 94110",9,Bernal Heights,"(37.741496061138, -122.414973156481)",Voice In,
4703073,4/28/15 13:23,,4/28/15 13:37,Open,SFMTA - Temporary Sign Request Queue,Temporary Sign Request,Temporary Sign Request for Moving_residential_property,100 ft zone requested from 05/21/2015 to 05/21/2015,"159 CHATTANOOGA ST, SAN FRANCISCO, CA, 94114",8,Noe Valley,"(37.753958271258, -122.426380927083)",Voice In,
